Team,Spielernummer,Anzahl,Event,Jahr
"Ostheim Black Owls","23","1","First Down","2023"
"Ostheim Black Owls","23","1","Touchdown","2023"
"Ostheim Black Owls","30","7","First Down","2023"
"Ostheim Black Owls","30","6","1-Extra-Punkt","2023"
"Ostheim Black Owls","30","5","Touchdown","2023"
"Ostheim Black Owls","33","5","Touchdown","2023"
"Ostheim Black Owls","33","1","2-Extra-Punkte","2023"
"Ostheim Black Owls","33","8","First Down","2023"
"Ostheim Black Owls","33","2","Interception","2023"
"Ostheim Black Owls","33","2","1-Extra-Punkt","2023"
"Ostheim Black Owls","49","1","Interception","2023"
"Ostheim Black Owls","49","1","Touchdown","2023"
"Ostheim Black Owls","49","1","Strafe","2023"
"Ostheim Black Owls","69","1","Strafe","2023"
"Ostheim Black Owls","69","5","1-Extra-Punkt","2023"
"Ostheim Black Owls","69","13","Touchdown","2023"
"Ostheim Black Owls","69","3","First Down","2023"
"Ostheim Black Owls","82","1","Touchdown","2023"
"Ostheim Black Owls","82","1","First Down","2023"
"Ostheim Black Owls","84","8","Touchdown","2023"
"Ostheim Black Owls","84","5","Interception","2023"
"Ostheim Black Owls","84","8","First Down","2023"
"Ostheim Black Owls","84","1","2-Extra-Punkte","2023"
"Ostheim Black Owls","87","2","Touchdown","2023"
"Ostheim Black Owls","87","1","Safety (+2)","2023"
"Ostheim Black Owls","87","2","Interception","2023"
"Ostheim Black Owls","87","1","First Down","2023"
"Ostheim Black Owls","87","1","2-Extra-Punkte","2023"
"Ostheim Black Owls","89","4","Interception","2023"
"Ostheim Black Owls","89","3","First Down","2023"
"Ostheim Black Owls","89","2","2-Extra-Punkte","2023"
"Ostheim Black Owls","89","1","Strafe","2023"
"Ostheim Black Owls","89","3","1-Extra-Punkt","2023"
"Ostheim Black Owls","89","5","Touchdown","2023"
"Ostheim Black Owls","93","5","Touchdown","2023"
"Ostheim Black Owls","93","1","First Down","2023"
"Ostheim Black Owls","93","3","Interception","2023"
"Ostheim Black Owls","93","1","Strafe","2023"
"Ostheim Black Owls","93","1","1-Extra-Punkt","2023"
"Ostheim Black Owls","96","1","Touchdown","2023"
"P1 Gruppe 1","3","2","Touchdown","2023"
"P1 Gruppe 1","4","6","Interception","2023"
"P1 Gruppe 1","4","6","Touchdown","2023"
"P1 Gruppe 1","4","6","1-Extra-Punkt","2023"
"P1 Gruppe 1","6","2","Interception","2023"
"P1 Gruppe 1","6","2","First Down","2023"
"P1 Gruppe 1","6","2","2-Extra-Punkte","2023"
"P1 Gruppe 1","6","4","Touchdown","2023"
"P1 Gruppe 1","8","4","2-Extra-Punkte","2023"
"P1 Gruppe 1","11","2","Touchdown","2023"
"P1 Gruppe 1","17","2","Touchdown","2023"
"P1 Gruppe 1","18","4","First Down","2023"
"P1 Gruppe 1","18","4","Touchdown","2023"
"P1 Gruppe 1","21","4","Touchdown","2023"
"P1 Gruppe 1","22","2","Touchdown","2023"
"P1 Gruppe 1","27","2","2-Extra-Punkte","2023"
"P1 Gruppe 1","27","6","Touchdown","2023"
"P1 Gruppe 1","27","2","Interception","2023"
"P1 Gruppe 1","0","2","Interception","2024"
"P1 Gruppe 1","1","12","First Down","2024"
"P1 Gruppe 1","1","2","1-Extra-Punkt","2024"
"P1 Gruppe 1","22","4","Strafe","2024"
"P1 Gruppe 1","25","8","First Down","2024"
"P1 Gruppe 1","25","2","Touchdown","2024"
"P1 Gruppe 1","32","4","Touchdown","2024"
"P1 Gruppe 1","32","2","1-Extra-Punkt","2024"
"P1 Gruppe 1","32","4","First Down","2024"
"P1 Gruppe 1","36","2","Interception","2024"
"P1 Gruppe 1","41","2","Touchdown","2024"
"P1 Gruppe 1","69","4","Strafe","2024"
"P1 Gruppe 1","87","2","Strafe","2024"
"P1 Gruppe 1","87","4","Touchdown","2024"
"P1 Gruppe 1","87","4","First Down","2024"
"P1 Gruppe 2","2","2","Touchdown","2023"
"P1 Gruppe 2","3","2","1-Extra-Punkt","2023"
"P1 Gruppe 2","3","2","Touchdown","2023"
"P1 Gruppe 2","4","4","Touchdown","2023"
"P1 Gruppe 2","5","4","1-Extra-Punkt","2023"
"P1 Gruppe 2","5","10","Touchdown","2023"
"P1 Gruppe 2","6","2","1-Extra-Punkt","2023"
"P1 Gruppe 2","7","2","Safety (+2)","2023"
"P1 Gruppe 2","7","2","Interception","2023"
"P1 Gruppe 2","8","2","Interception","2023"
"P1 Gruppe 2","8","2","Touchdown","2023"
"P1 Gruppe 2","17","2","2-Extra-Punkte","2023"
"P1 Gruppe 2","17","2","Touchdown","2023"
"P1 Gruppe 2","21","2","Touchdown","2023"
"P1 Gruppe 2","22","2","First Down","2023"
"P1 Gruppe 2","22","2","1-Extra-Punkt","2023"
"P1 Gruppe 2","30","2","Safety (+2)","2023"
"P1 Gruppe 2","30","2","Interception","2023"
"P1 Gruppe 2","77","2","2-Extra-Punkte","2023"
"P1 Gruppe 2","77","8","Touchdown","2023"
"P1 Gruppe 2","77","2","Interception","2023"
"P1 Gruppe 2","87","2","1-Extra-Punkt","2023"
"P1 Gruppe 2","87","4","Touchdown","2023"
"P1 Gruppe 2","1","4","Touchdown","2024"
"P1 Gruppe 2","1","2","Strafe","2024"
"P1 Gruppe 2","1","4","First Down","2024"
"P1 Gruppe 2","3","4","First Down","2024"
"P1 Gruppe 2","3","2","1-Extra-Punkt","2024"
"P1 Gruppe 2","3","2","Strafe","2024"
"P1 Gruppe 2","7","2","Strafe","2024"
"P1 Gruppe 2","9","2","Strafe","2024"
"P1 Gruppe 2","9","4","First Down","2024"
"P1 Gruppe 2","9","4","Touchdown","2024"
"P1 Gruppe 2","22","6","Interception","2024"
"P1 Gruppe 2","22","2","Touchdown","2024"
"P1 Gruppe 2","27","2","Interception","2024"
"P1 Gruppe 2","33","2","Interception","2024"
"P1 Gruppe 2","39","2","Touchdown","2024"
"P1 Gruppe 2","39","2","First Down","2024"
"P1 Gruppe 2","94","2","1-Extra-Punkt","2024"
"P2 Gruppe 1","6","4","1-Extra-Punkt","2023"
"P2 Gruppe 1","6","2","Touchdown","2023"
"P2 Gruppe 1","9","4","Touchdown","2023"
"P2 Gruppe 1","11","6","Touchdown","2023"
"P2 Gruppe 1","11","2","1-Extra-Punkt","2023"
"P2 Gruppe 1","11","4","First Down","2023"
"P2 Gruppe 1","13","2","Interception","2023"
"P2 Gruppe 1","44","4","First Down","2023"
"P2 Gruppe 1","44","6","Touchdown","2023"
"P2 Gruppe 1","44","2","1-Extra-Punkt","2023"
"P2 Gruppe 1","97","2","Touchdown","2023"
"P2 Gruppe 1","9","2","1-Extra-Punkt","2024"
"P2 Gruppe 1","9","4","Touchdown","2024"
"P2 Gruppe 1","9","6","First Down","2024"
"P2 Gruppe 1","9","4","Strafe","2024"
"P2 Gruppe 1","17","2","1-Extra-Punkt","2024"
"P2 Gruppe 1","17","2","Touchdown","2024"
"P2 Gruppe 1","17","10","First Down","2024"
"P2 Gruppe 1","18","2","Interception","2024"
"P2 Gruppe 1","20","2","Strafe","2024"
"P2 Gruppe 1","22","2","Touchdown","2024"
"P2 Gruppe 1","22","2","First Down","2024"
"P2 Gruppe 1","22","4","Strafe","2024"
"P2 Gruppe 1","22","2","1-Extra-Punkt","2024"
"P2 Gruppe 1","27","2","First Down","2024"
"P2 Gruppe 1","27","4","Interception","2024"
"P2 Gruppe 1","47","2","Touchdown","2024"
"P2 Gruppe 1","47","4","First Down","2024"
"P2 Gruppe 1","69","2","Strafe","2024"
"P2 Gruppe 2","1","2","Touchdown","2023"
"P2 Gruppe 2","2","4","Touchdown","2023"
"P2 Gruppe 2","4","2","First Down","2023"
"P2 Gruppe 2","18","2","Interception","2023"
"P2 Gruppe 2","18","2","Touchdown","2023"
"P2 Gruppe 2","21","2","Safety (+2)","2023"
"P2 Gruppe 2","22","6","Touchdown","2023"
"P2 Gruppe 2","22","2","1-Extra-Punkt","2023"
"P2 Gruppe 2","23","2","Interception","2023"
"P2 Gruppe 2","27","2","Interception","2023"
"P2 Gruppe 2","3","4","Strafe","2024"
"P2 Gruppe 2","14","4","First Down","2024"
"P2 Gruppe 2","18","2","First Down","2024"
"P2 Gruppe 2","22","4","Touchdown","2024"
"P2 Gruppe 2","22","2","First Down","2024"
"P2 Gruppe 2","22","2","Strafe","2024"
"P2 Gruppe 2","32","2","First Down","2024"
"P2 Gruppe 2","35","4","First Down","2024"
"P3 Gruppe 1","12","2","1-Extra-Punkt","2021"
"P3 Gruppe 1","13","2","Safety (+2)","2021"
"P3 Gruppe 1","13","2","Touchdown","2021"
"P3 Gruppe 1","13","2","Interception","2021"
"P3 Gruppe 1","23","2","Touchdown","2021"
"P3 Gruppe 1","84","2","Touchdown","2021"
"P3 Gruppe 1","85","2","Interception","2021"
"P3 Gruppe 1","85","2","Touchdown","2021"
"P3 Gruppe 2","12","2","Interception","2021"
"P3 Gruppe 2","12","2","1-Extra-Punkt","2021"
"P3 Gruppe 2","23","2","Interception","2021"
"P3 Gruppe 2","27","4","Interception","2021"
"P3 Gruppe 2","27","4","Touchdown","2021"
"P3 Gruppe 2","85","2","Interception","2021"
"P3 Gruppe 2","91","4","Touchdown","2021"
"P3 Gruppe 2","91","2","1-Extra-Punkt","2021"
"P3 Gruppe 2","91","2","Strafe","2021"
"Plattling Black Hawks","0","1","Interception","2024"
"Plattling Black Hawks","1","3","Interception","2024"
"Plattling Black Hawks","1","2","Strafe","2024"
"Plattling Black Hawks","1","1","First Down","2024"
"Plattling Black Hawks","2","5","Touchdown","2024"
"Plattling Black Hawks","7","2","Strafe","2024"
"Plattling Black Hawks","7","1","First Down","2024"
"Plattling Black Hawks","7","4","Interception","2024"
"Plattling Black Hawks","11","4","Strafe","2024"
"Plattling Black Hawks","11","1","Interception","2024"
"Plattling Black Hawks","14","2","Touchdown","2024"
"Plattling Black Hawks","17","1","1-Extra-Punkt","2024"
"Plattling Black Hawks","17","1","Strafe","2024"
"Plattling Black Hawks","17","1","Touchdown","2024"
"Plattling Black Hawks","19","1","Interception","2024"
"Plattling Black Hawks","19","3","Touchdown","2024"
"Plattling Black Hawks","19","5","First Down","2024"
"Plattling Black Hawks","19","2","2-Extra-Punkte","2024"
"Plattling Black Hawks","19","2","Strafe","2024"
"Plattling Black Hawks","22","1","Interception","2024"
"Plattling Black Hawks","24","3","Strafe","2024"
"Plattling Black Hawks","24","2","Interception","2024"
"Plattling Black Hawks","28","5","Strafe","2024"
"Plattling Black Hawks","28","1","Touchdown","2024"
"Plattling Black Hawks","28","4","First Down","2024"
"Plattling Black Hawks","31","1","Strafe","2024"
"Plattling Black Hawks","33","2","Strafe","2024"
"Plattling Black Hawks","33","2","First Down","2024"
"Plattling Black Hawks","33","5","Touchdown","2024"
"Plattling Black Hawks","33","1","Interception","2024"
"Plattling Black Hawks","39","1","Strafe","2024"
"Plattling Black Hawks","52","2","Interception","2024"
"Plattling Black Hawks","52","1","Strafe","2024"
"Plattling Black Hawks","57","1","Strafe","2024"
"Plattling Black Hawks","77","1","Strafe","2024"
"Plattling Black Hawks","78","1","First Down","2024"
"Plattling Black Hawks","78","1","Interception","2024"
"Plattling Black Hawks","79","1","Touchdown","2024"
"Plattling Black Hawks","79","10","First Down","2024"
"Potsdam Royals","4","5","First Down","2021"
"Potsdam Royals","4","9","Touchdown","2021"
"Potsdam Royals","4","4","1-Extra-Punkt","2021"
"Potsdam Royals","6","1","Touchdown","2021"
"Potsdam Royals","9","2","Touchdown","2021"
"Potsdam Royals","10","1","Interception","2021"
"Potsdam Royals","10","1","Touchdown","2021"
"Potsdam Royals","11","4","Touchdown","2021"
"Potsdam Royals","14","1","First Down","2021"
"Potsdam Royals","18","5","Touchdown","2021"
"Potsdam Royals","18","3","First Down","2021"
"Potsdam Royals","18","2","1-Extra-Punkt","2021"
"Potsdam Royals","25","1","Touchdown","2021"
"Potsdam Royals","29","7","Touchdown","2021"
"Potsdam Royals","29","2","2-Extra-Punkte","2021"
"Potsdam Royals","29","1","1-Extra-Punkt","2021"
"Potsdam Royals","31","1","Interception","2021"
"Potsdam Royals","80","1","Strafe","2021"
"Potsdam Royals","87","8","1-Extra-Punkt","2021"
"Potsdam Royals","87","14","Touchdown","2021"
"Potsdam Royals","87","3","2-Extra-Punkte","2021"
"Potsdam Royals","87","6","First Down","2021"
"Potsdam Royals","3","1","1-Extra-Punkt","2022"
"Potsdam Royals","3","6","Interception","2022"
"Potsdam Royals","4","25","First Down","2022"
"Potsdam Royals","4","32","Touchdown","2022"
"Potsdam Royals","4","23","1-Extra-Punkt","2022"
"Potsdam Royals","4","2","Strafe","2022"
"Potsdam Royals","4","1","Interception","2022"
"Potsdam Royals","5","6","1-Extra-Punkt","2022"
"Potsdam Royals","5","2","Strafe","2022"
"Potsdam Royals","5","4","Interception","2022"
"Potsdam Royals","5","5","First Down","2022"
"Potsdam Royals","5","8","Touchdown","2022"
"Potsdam Royals","8","3","Interception","2022"
"Potsdam Royals","11","1","2-Extra-Punkte","2022"
"Potsdam Royals","11","19","Touchdown","2022"
"Potsdam Royals","11","7","1-Extra-Punkt","2022"
"Potsdam Royals","11","3","Strafe","2022"
"Potsdam Royals","11","15","First Down","2022"
"Potsdam Royals","11","9","Interception","2022"
"Potsdam Royals","12","2","Strafe","2022"
"Potsdam Royals","13","11","First Down","2022"
"Potsdam Royals","13","1","Strafe","2022"
"Potsdam Royals","13","1","2-Extra-Punkte","2022"
"Potsdam Royals","13","25","Touchdown","2022"
"Potsdam Royals","13","5","1-Extra-Punkt","2022"
"Potsdam Royals","14","2","Interception","2022"
"Potsdam Royals","14","2","Strafe","2022"
"Potsdam Royals","14","1","Touchdown","2022"
"Potsdam Royals","17","3","Interception","2022"
"Potsdam Royals","18","3","Touchdown","2022"
"Potsdam Royals","18","2","1-Extra-Punkt","2022"
"Potsdam Royals","19","2","1-Extra-Punkt","2022"
"Potsdam Royals","19","4","First Down","2022"
"Potsdam Royals","19","4","Touchdown","2022"
"Potsdam Royals","19","1","Strafe","2022"
"Potsdam Royals","29","2","First Down","2022"
"Potsdam Royals","29","2","Interception","2022"
"Potsdam Royals","29","4","Touchdown","2022"
"Potsdam Royals","33","1","First Down","2022"
"Potsdam Royals","34","1","Strafe","2022"
"Potsdam Royals","68","1","Interception","2022"
"Potsdam Royals","87","7","First Down","2022"
"Potsdam Royals","87","2","Strafe","2022"
"Potsdam Royals","87","9","1-Extra-Punkt","2022"
"Potsdam Royals","87","15","Touchdown","2022"
"Potsdam Royals","2","1","2-Extra-Punkte","2023"
"Potsdam Royals","3","2","Interception","2023"
"Potsdam Royals","3","1","Touchdown","2023"
"Potsdam Royals","4","21","First Down","2023"
"Potsdam Royals","4","31","Touchdown","2023"
"Potsdam Royals","4","6","1-Extra-Punkt","2023"
"Potsdam Royals","4","5","2-Extra-Punkte","2023"
"Potsdam Royals","7","1","Interception","2023"
"Potsdam Royals","7","1","First Down","2023"
"Potsdam Royals","8","2","1-Extra-Punkt","2023"
"Potsdam Royals","8","1","Overtime","2023"
"Potsdam Royals","8","1","Interception","2023"
"Potsdam Royals","8","3","Touchdown","2023"
"Potsdam Royals","8","4","First Down","2023"
"Potsdam Royals","9","2","2-Extra-Punkte","2023"
"Potsdam Royals","9","7","First Down","2023"
"Potsdam Royals","9","5","1-Extra-Punkt","2023"
"Potsdam Royals","9","2","Strafe","2023"
"Potsdam Royals","9","2","Interception","2023"
"Potsdam Royals","9","8","Touchdown","2023"
"Potsdam Royals","11","2","Interception","2023"
"Potsdam Royals","11","24","Touchdown","2023"
"Potsdam Royals","11","2","2-Extra-Punkte","2023"
"Potsdam Royals","11","21","First Down","2023"
"Potsdam Royals","11","17","1-Extra-Punkt","2023"
"Potsdam Royals","13","1","Interception","2023"
"Potsdam Royals","13","13","Touchdown","2023"
"Potsdam Royals","13","7","First Down","2023"
"Potsdam Royals","13","9","1-Extra-Punkt","2023"
"Potsdam Royals","14","3","Interception","2023"
"Potsdam Royals","17","1","First Down","2023"
"Potsdam Royals","18","1","1-Extra-Punkt","2023"
"Potsdam Royals","18","1","Touchdown","2023"
"Potsdam Royals","19","5","Touchdown","2023"
"Potsdam Royals","19","2","First Down","2023"
"Potsdam Royals","19","1","1-Extra-Punkt","2023"
"Potsdam Royals","19","1","2-Extra-Punkte","2023"
"Potsdam Royals","23","2","2-Extra-Punkte","2023"
"Potsdam Royals","23","23","Touchdown","2023"
"Potsdam Royals","23","5","First Down","2023"
"Potsdam Royals","23","12","1-Extra-Punkt","2023"
"Potsdam Royals","29","2","1-Extra-Punkt","2023"
"Potsdam Royals","29","2","Interception","2023"
"Potsdam Royals","29","4","Touchdown","2023"
"Potsdam Royals","29","2","First Down","2023"
"Potsdam Royals","75","1","Safety (+2)","2023"
"Potsdam Royals","1","1","Safety (+2)","2024"
"Potsdam Royals","3","1","Touchdown","2024"
"Potsdam Royals","3","1","Interception","2024"
"Potsdam Royals","4","1","Safety (+2)","2024"
"Potsdam Royals","4","15","First Down","2024"
"Potsdam Royals","4","1","1-Extra-Punkt","2024"
"Potsdam Royals","4","5","Touchdown","2024"
"Potsdam Royals","6","1","Interception","2024"
"Potsdam Royals","6","1","Strafe","2024"
"Potsdam Royals","7","1","Interception","2024"
"Potsdam Royals","8","1","Interception","2024"
"Potsdam Royals","8","2","2-Extra-Punkte","2024"
"Potsdam Royals","8","13","First Down","2024"
"Potsdam Royals","8","4","1-Extra-Punkt","2024"
"Potsdam Royals","8","7","Touchdown","2024"
"Potsdam Royals","8","2","Strafe","2024"
"Potsdam Royals","9","3","First Down","2024"
"Potsdam Royals","11","3","Interception","2024"
"Potsdam Royals","12","6","First Down","2024"
"Potsdam Royals","12","1","Strafe","2024"
"Potsdam Royals","12","2","1-Extra-Punkt","2024"
"Potsdam Royals","12","5","Touchdown","2024"
"Potsdam Royals","13","2","1-Extra-Punkt","2024"
"Potsdam Royals","13","5","Touchdown","2024"
"Potsdam Royals","13","14","First Down","2024"
"Potsdam Royals","13","3","Strafe","2024"
"Potsdam Royals","13","1","2-Extra-Punkte","2024"
"Potsdam Royals","14","3","Interception","2024"
"Potsdam Royals","14","1","Strafe","2024"
"Potsdam Royals","18","2","Strafe","2024"
"Potsdam Royals","18","1","1-Extra-Punkt","2024"
"Potsdam Royals","18","3","Touchdown","2024"
"Potsdam Royals","18","1","First Down","2024"
"Potsdam Royals","21","1","Strafe","2024"
"Potsdam Royals","23","2","Interception","2024"
"Potsdam Royals","23","2","Strafe","2024"
"Potsdam Royals","23","3","1-Extra-Punkt","2024"
"Potsdam Royals","23","15","Touchdown","2024"
"Potsdam Royals","23","11","First Down","2024"
"Potsdam Royals","30","1","Touchdown","2024"
"Potsdam Royals","30","2","First Down","2024"
"Potsdam Royals","30","1","Strafe","2024"
"Potsdam Royals","30","1","1-Extra-Punkt","2024"
"Potsdam Royals","31","1","1-Extra-Punkt","2024"
"Potsdam Royals","31","5","Touchdown","2024"
"Potsdam Royals","31","8","First Down","2024"
"Potsdam Royals","34","2","Interception","2024"
"Potsdam Royals","66","4","Strafe","2024"
"Potsdam Royals","66","2","Touchdown","2024"
"Potsdam Royals","66","14","First Down","2024"
"Potsdam Royals","75","1","Interception","2024"
"Potsdam Royals","89","1","Safety (+2)","2024"
"Potsdam Royals","89","1","Strafe","2024"
"Potsdam Royals","99","1","Strafe","2024"
"Potsdam Royals","99","1","Interception","2024"
"Ramsenthal RedWings","0","5","Touchdown","2024"
"Ramsenthal RedWings","1","2","Strafe","2024"
"Ramsenthal RedWings","1","7","Interception","2024"
"Ramsenthal RedWings","1","2","Touchdown","2024"
"Ramsenthal RedWings","1","1","2-Extra-Punkte","2024"
"Ramsenthal RedWings","5","1","Strafe","2024"
"Ramsenthal RedWings","6","1","Strafe","2024"
"Ramsenthal RedWings","6","2","Touchdown","2024"
"Ramsenthal RedWings","6","2","First Down","2024"
"Ramsenthal RedWings","7","1","2-Extra-Punkte","2024"
"Ramsenthal RedWings","7","3","Strafe","2024"
"Ramsenthal RedWings","7","3","Touchdown","2024"
"Ramsenthal RedWings","9","4","2-Extra-Punkte","2024"
"Ramsenthal RedWings","9","2","Strafe","2024"
"Ramsenthal RedWings","9","9","Touchdown","2024"
"Ramsenthal RedWings","9","9","First Down","2024"
"Ramsenthal RedWings","10","1","Interception","2024"
"Ramsenthal RedWings","11","2","Strafe","2024"
"Ramsenthal RedWings","11","1","1-Extra-Punkt","2024"
"Ramsenthal RedWings","12","1","Touchdown","2024"
"Ramsenthal RedWings","12","1","Interception","2024"
